ENT,MUN,LOC50K,ID_VIV,COBERTURA,ESTRATO,UPM,FACTOR,CLAVIVP,ID_MII,MPER,MCONRES,MSEXO,MEDAD,MFECEMIM,MFECEMIA,MCAUSAEMIG_V,MLUGORI_C,MPAIDES_C,MPAIRES,MFECRETM,MFECRETA,MCAUSARETO_V,MCONRESACT,MPERLS,TAMLOC
09,014,0001,090140004971,2,09-014-0001-00,00062,29,04,09014000497101,01,1,1,37,04,2017,0301,009,423,2,,,,,,5
09,014,0001,090140005001,2,09-014-0001-00,00063,31,04,09014000500101,01,1,1,20,08,2018,0601,015,501,2,,,,,,5
09,014,0001,090140005015,2,09-014-0001-00,00063,31,01,09014000501501,01,1,1,28,03,2016,0501,009,213,2,,,,,,5
09,014,0001,090140005049,2,09-014-0001-00,00063,31,04,09014000504901,01,1,3,1,02,2018,0306,009,221,3,02,2018,0306,1,99,5
09,014,0001,090140005060,2,09-014-0001-00,00063,31,02,09014000506001,01,1,3,25,08,2017,0501,009,213,3,08,2018,0101,1,04,5
09,014,0001,090140005092,2,09-014-0001-00,00064,30,01,09014000509201,02,1,3,30,08,2019,0501,009,221,1,,,,,,5
09,014,0001,090140005177,2,09-014-0001-00,00066,30,04,09014000517701,01,1,1,34,08,2018,0102,009,221,1,,,,,,5
09,014,0001,090140005294,2,09-014-0001-00,00067,31,04,09014000529401,01,1,3,25,02,2019,0501,009,402,2,,,,,,5
09,015,0001,090150000061,2,09-015-0001-00,00003,38,04,09015000006101,01,1,1,44,01,2020,0102,009,221,1,,,,,,5
09,015,0001,090150000223,2,09-015-0001-00,00003,38,04,09015000022301,01,1,3,31,08,2019,0101,009,213,2,,,,,,5
09,015,0001,090150000339,2,09-015-0001-00,00003,38,04,09015000033901,01,1,3,27,04,2015,0501,009,402,2,,,,,,5
09,015,0001,090150000376,2,09-015-0001-00,00003,38,04,09015000037601,01,1,3,28,11,2015,0501,009,415,3,01,2016,0502,1,01,5
09,015,0001,090150000395,2,09-015-0001-00,00003,38,04,09015000039501,01,1,1,30,11,2017,0102,009,214,2,,,,,,5
09,015,0001,090150000870,2,09-015-0001-00,00014,39,04,09015000087001,01,1,1,37,06,2016,0501,009,213,2,,,,,,5
09,015,0001,090150000884,2,09-015-0001-00,00014,39,04,09015000088401,01,1,3,24,06,2016,0101,009,415,2,,,,,,5
09,015,0001,090150000890,2,09-015-0001-00,00014,39,04,09015000089001,01,1,1,33,06,2019,0501,009,423,2,,,,,,5
09,015,0001,090150000890,2,09-015-0001-00,00014,39,04,09015000089002,02,1,3,26,12,2019,0501,009,423,2,,,,,,5
09,015,0001,090150001035,2,09-015-0001-00,00016,39,04,09015000103501,01,1,1,34,12,2017,0102,009,221,1,,,,,,5
09,015,0001,090150001385,2,09-015-0001-00,00023,42,02,09015000138501,01,1,1,36,08,2017,0301,009,415,2,,,,,,5
09,015,0001,090150001385,2,09-015-0001-00,00023,42,02,09015000138502,02,1,3,43,11,2018,0102,009,425,2,,,,,,5
09,015,0001,090150001390,2,09-015-0001-00,00023,42,04,09015000139001,01,1,1,30,02,2017,0501,009,415,3,07,2017,0502,1,02,5
09,015,0001,090150001400,2,09-015-0001-00,00023,42,01,09015000140001,01,1,1,34,09,2019,0101,009,213,3,01,2020,0102,1,02,5
09,015,0001,090150001402,2,09-015-0001-00,00023,42,04,09015000140201,01,1,1,35,12,2015,0409,009,425,2,,,,,,5
09,015,0001,090150001583,2,09-015-0001-00,00023,42,04,09015000158301,01,1,1,26,06,2016,0501,009,415,3,12,2016,0501,1,01,5
09,015,0001,090150001681,2,09-015-0001-00,00024,38,04,09015000168101,01,1,3,33,07,2015,0501,009,419,3,12,2017,0301,1,01,5
09,015,0001,090150001784,2,09-015-0001-00,00026,43,04,09015000178401,01,1,3,26,09,2019,0501,009,415,2,,,,,,5
09,015,0001,090150001855,2,09-015-0001-00,00026,43,04,09015000185501,02,1,1,24,06,2017,0101,009,315,2,,,,,,5
09,015,0001,090150002194,2,09-015-0001-00,00028,38,04,09015000219401,01,1,3,23,01,2020,9999,009,225,3,01,2020,9999,1,02,5
09,015,0001,090150002197,2,09-015-0001-00,00028,38,04,09015000219701,01,1,1,72,02,2017,0102,009,225,3,10,2017,0102,1,01,5
09,015,0001,090150002219,2,09-015-0001-00,00028,38,04,09015000221901,01,1,1,42,06,2019,9999,009,425,3,06,2019,0102,3,,5
09,015,0001,090150002219,2,09-015-0001-00,00028,38,04,09015000221902,02,1,3,38,06,2019,9999,009,425,3,06,2019,0102,1,01,5
09,015,0001,090150002231,2,09-015-0001-00,00028,38,04,09015000223101,01,1,1,1,06,2019,9999,009,221,3,06,2019,0301,1,99,5
09,015,0001,090150002282,2,09-015-0001-00,00028,38,02,09015000228201,01,1,1,50,10,2019,0102,009,221,3,10,2019,0301,1,01,5
09,015,0001,090150002434,2,09-015-0001-00,00034,38,04,09015000243401,01,1,3,23,12,2017,0501,009,214,2,,,,,,5
09,015,0001,090150002486,2,09-015-0001-00,00034,38,04,09015000248601,01,1,3,40,01,2016,0101,009,211,3,12,2019,0102,1,99,5
09,015,0001,090150002488,2,09-015-0001-00,00034,38,04,09015000248801,01,1,3,32,09,2017,0301,009,437,2,,,,,,5
09,015,0001,090150002500,2,09-015-0001-00,00034,38,04,09015000250001,01,1,1,32,12,2019,0601,009,213,2,,,,,,5
09,015,0001,090150002501,2,09-015-0001-00,00034,38,04,09015000250101,01,1,3,34,08,2018,0102,009,217,3,12,2019,0102,1,01,5
09,015,0001,090150002523,2,09-015-0001-00,00035,40,05,09015000252301,01,1,1,51,09,2017,0309,009,439,3,09,2017,0909,1,01,5
09,015,0001,090150002523,2,09-015-0001-00,00035,40,05,09015000252302,02,1,3,35,09,2017,0309,009,439,2,,,,,,5
09,015,0001,090150002550,2,09-015-0001-00,00035,40,04,09015000255001,02,1,1,32,03,2018,0109,009,221,3,10,2018,0101,1,01,5
09,015,0001,090150002550,2,09-015-0001-00,00035,40,04,09015000255002,01,1,3,30,03,2018,0109,009,221,3,10,2018,0101,1,02,5
09,015,0001,090150002572,2,09-015-0001-00,00035,40,04,09015000257201,01,1,1,29,06,2015,0501,009,221,3,08,2016,0101,1,01,5
09,015,0001,090150002574,2,09-015-0001-00,00035,40,04,09015000257401,01,1,3,38,03,2015,0109,009,221,3,08,2016,0109,1,01,5
09,015,0001,090150002602,2,09-015-0001-00,00035,40,04,09015000260201,01,1,3,39,02,2016,0501,009,446,3,02,2017,0101,1,02,5
09,015,0001,090150002605,2,09-015-0001-00,00035,40,04,09015000260501,01,1,3,37,06,2019,9999,999,999,9,,,,,,5
09,015,0001,090150002623,2,09-015-0001-00,00035,40,04,09015000262301,01,1,3,35,05,2017,0101,009,211,2,,,,,,5
09,015,0001,090150002683,2,09-015-0001-00,00036,38,04,09015000268301,01,1,1,39,05,2019,0601,009,221,1,,,,,,5
09,015,0001,090150002683,2,09-015-0001-00,00036,38,04,09015000268302,02,1,3,25,05,2019,0601,009,221,1,,,,,,5
09,015,0001,090150002683,2,09-015-0001-00,00036,38,04,09015000268303,03,1,3,2,05,2019,0601,009,221,1,,,,,,5
09,015,0001,090150002698,2,09-015-0001-00,00036,38,04,09015000269801,01,1,1,39,05,2019,0101,009,221,1,,,,,,5
09,015,0001,090150002846,2,09-015-0001-00,00038,42,04,09015000284601,01,1,1,32,08,2019,0101,009,214,2,,,,,,5
09,015,0001,090150002864,2,09-015-0001-00,00038,42,04,09015000286401,01,1,1,36,02,2020,0102,009,344,3,99,9999,0301,1,01,5
09,015,0001,090150002871,2,09-015-0001-00,00038,42,04,09015000287101,02,1,3,30,07,2018,0102,009,439,2,,,,,,5
09,015,0001,090150002871,2,09-015-0001-00,00038,42,04,09015000287102,01,1,1,33,01,2019,0501,009,439,2,,,,,,5
09,015,0001,090150002905,2,09-015-0001-00,00038,42,04,09015000290501,01,1,1,58,05,2017,0501,009,221,3,05,2018,0301,1,02,5
09,015,0001,090150002905,2,09-015-0001-00,00038,42,04,09015000290502,02,1,1,14,05,2017,0501,009,221,3,05,2018,0301,1,03,5
09,015,0001,090150002923,2,09-015-0001-00,00038,42,04,09015000292301,01,1,3,30,01,2020,0102,009,221,1,,,,,,5
09,015,0001,090150002978,2,09-015-0001-00,00039,51,04,09015000297801,01,1,3,18,01,2018,0301,009,999,9,,,,,,5
09,015,0001,090150003018,2,09-015-0001-00,00039,51,04,09015000301801,02,1,3,999,99,9999,9999,999,999,9,,,,,,5
09,015,0001,090150003038,2,09-015-0001-00,00039,51,04,09015000303801,01,1,3,30,06,2018,0501,009,415,3,08,2019,0502,1,01,5
09,015,0001,090150003044,2,09-015-0001-00,00039,51,04,09015000304401,01,1,1,29,08,2016,0501,009,415,3,10,2018,0502,3,,5
09,015,0001,090150003090,2,09-015-0001-00,00040,38,04,09015000309001,01,1,3,25,12,2019,0906,009,221,1,,,,,,5
09,015,0001,090150003156,2,09-015-0001-00,00042,40,04,09015000315601,01,1,3,35,12,2018,0409,009,520,2,,,,,,5
09,015,0001,090150003167,2,09-015-0001-00,00042,40,04,09015000316701,01,1,3,41,11,2017,0401,009,415,2,,,,,,5
09,015,0001,090150003220,2,09-015-0001-00,00044,76,04,09015000322001,01,1,1,34,07,2016,0301,009,221,3,10,2019,0409,3,,5
09,015,0001,090150003239,2,09-015-0001-00,00046,38,04,09015000323901,01,1,1,999,99,9999,9999,999,999,9,,,,,,5
09,015,0001,090150003325,2,09-015-0001-00,00047,37,04,09015000332501,01,1,3,30,01,2020,0102,009,402,3,02,2020,0301,1,99,5
09,015,0001,090150003398,2,09-015-0001-00,00048,44,05,09015000339801,01,1,1,21,12,2016,0101,009,221,1,,,,,,5
09,015,0001,090150003465,2,09-015-0001-00,00048,44,04,09015000346501,01,1,3,999,99,9999,9999,999,999,9,,,,,,5
09,015,0001,090150003486,2,09-015-0001-00,00048,44,04,09015000348601,01,1,1,35,04,2019,0101,009,221,1,,,,,,5
09,015,0001,090150003664,2,09-015-0001-00,00049,39,04,09015000366401,01,1,1,28,10,2019,0501,009,439,2,,,,,,5
09,015,0001,090150003682,2,09-015-0001-00,00049,39,04,09015000368201,01,1,1,26,11,2019,0101,009,221,1,,,,,,5
09,015,0001,090150003747,2,09-015-0001-00,00049,39,04,09015000374701,01,1,1,30,01,2019,0501,009,439,2,,,,,,5
09,015,0001,090150003754,2,09-015-0001-00,00049,39,04,09015000375401,01,1,3,33,09,2016,0102,009,436,2,,,,,,5
09,015,0001,090150003774,2,09-015-0001-00,00049,39,05,09015000377401,01,1,3,27,99,2018,0102,009,419,2,,,,,,5
09,015,0001,090150003836,2,09-015-0001-00,00051,38,04,09015000383601,01,1,1,28,10,2019,0101,009,213,2,,,,,,5
09,015,0001,090150003836,2,09-015-0001-00,00051,38,04,09015000383602,02,1,3,20,10,2019,0101,009,213,2,,,,,,5
09,015,0001,090150003900,2,09-015-0001-00,00051,38,02,09015000390001,01,1,3,34,05,2018,0101,009,408,3,10,2019,0102,3,,5
09,015,0001,090150003978,2,09-015-0001-00,00052,38,01,09015000397801,01,1,1,35,99,9999,9999,999,999,9,,,,,,5
09,015,0001,090150004021,2,09-015-0001-00,00054,42,04,09015000402101,01,1,1,24,04,2018,0501,009,415,2,,,,,,5
09,015,0001,090150004028,2,09-015-0001-00,00054,42,04,09015000402801,01,1,1,28,04,2017,0301,009,419,2,,,,,,5
09,015,0001,090150004033,2,09-015-0001-00,00054,42,04,09015000403301,01,1,3,17,06,2015,0501,009,439,2,,,,,,5
09,015,0001,090150004038,2,09-015-0001-00,00054,42,04,09015000403801,02,1,1,28,05,2019,0501,009,439,2,,,,,,5
09,015,0001,090150004038,2,09-015-0001-00,00054,42,04,09015000403802,01,1,3,31,12,2018,0301,009,214,2,,,,,,5
09,015,0001,090150004149,2,09-015-0001-00,00057,43,04,09015000414901,01,1,3,65,05,2015,0301,022,999,9,,,,,,5
09,015,0001,090150004266,2,09-015-0001-00,00060,39,04,09015000426601,01,1,3,36,05,2019,0101,009,438,2,,,,,,5
09,015,0001,090150004267,2,09-015-0001-00,00060,39,04,09015000426701,01,1,3,17,09,2019,0501,009,204,2,,,,,,5
09,015,0001,090150004286,2,09-015-0001-00,00060,39,04,09015000428601,01,1,3,30,12,2019,0301,009,419,2,,,,,,5
09,015,0001,090150004287,2,09-015-0001-00,00060,39,01,09015000428701,01,1,1,22,01,2019,0501,009,402,2,,,,,,5
09,015,0001,090150004317,2,09-015-0001-00,00062,97,04,09015000431701,01,1,1,10,07,2017,0501,009,221,2,,,,,,5
09,015,0001,090150004344,2,09-015-0001-00,00064,38,01,09015000434401,01,1,3,18,05,2015,0501,009,221,1,,,,,,5
09,015,0001,090150004350,2,09-015-0001-00,00064,38,04,09015000435001,01,1,1,29,08,2019,0501,009,400,3,10,2019,0501,1,01,5
09,015,0001,090150004436,2,09-015-0001-00,00065,38,02,09015000443601,01,1,1,31,06,2015,0101,009,213,2,,,,,,5
09,015,0001,090150004564,2,09-015-0001-00,00066,44,04,09015000456401,06,1,1,32,08,2015,0101,009,221,3,01,2019,0101,3,,5
09,015,0001,090150004564,2,09-015-0001-00,00066,44,04,09015000456402,07,1,1,40,08,2015,0101,009,221,3,01,2020,0101,3,,5
09,015,0001,090150004564,2,09-015-0001-00,00066,44,04,09015000456403,01,1,1,28,05,2016,0501,009,221,3,08,2018,0101,1,02,5
09,015,0001,090150004697,2,09-015-0001-00,00067,43,04,09015000469701,01,1,3,39,06,2018,0102,009,315,2,,,,,,5
09,015,0001,090150004741,2,09-015-0001-00,00070,42,04,09015000474101,01,1,1,35,03,2015,0401,009,211,2,,,,,,5
09,015,0001,090150004748,2,09-015-0001-00,00070,42,04,09015000474801,01,1,3,27,08,2017,0501,009,221,3,06,2018,0101,3,,5
09,015,0001,090150004748,2,09-015-0001-00,00070,42,04,09015000474802,02,1,3,25,12,2018,0801,009,221,1,,,,,,5
09,015,0001,090150004755,2,09-015-0001-00,00070,42,04,09015000475501,01,1,3,23,02,2018,0501,009,402,3,01,2019,0501,1,01,5
09,015,0001,090150004755,2,09-015-0001-00,00070,42,04,09015000475502,02,1,1,26,01,2016,0501,009,402,3,06,2016,0501,1,02,5
09,015,0001,090150004755,2,09-015-0001-00,00070,42,04,09015000475503,03,1,1,24,03,2019,0501,009,213,3,12,2019,0102,1,03,5
09,015,0001,090150004756,2,09-015-0001-00,00070,42,04,09015000475601,01,1,1,23,06,2019,0501,009,402,2,,,,,,5
09,015,0001,090150004760,2,09-015-0001-00,00070,42,04,09015000476001,01,1,1,21,06,2017,0101,009,221,1,,,,,,5
09,015,0001,090150004762,2,09-015-0001-00,00070,42,04,09015000476201,01,1,1,55,09,2019,0102,009,346,3,09,2019,0102,1,01,5
09,015,0001,090150004775,2,09-015-0001-00,00070,42,04,09015000477501,01,1,1,30,01,2020,0501,009,415,2,,,,,,5
09,015,0001,090150004775,2,09-015-0001-00,00070,42,04,09015000477502,02,1,1,29,10,2018,0102,009,315,3,07,2019,0102,1,02,5
09,015,0001,090150004781,2,09-015-0001-00,00070,42,04,09015000478101,01,1,1,29,12,2019,0102,009,415,2,,,,,,5
09,015,0001,090150004781,2,09-015-0001-00,00070,42,04,09015000478102,02,1,1,28,11,2018,0801,009,415,2,,,,,,5
09,015,0001,090150004804,2,09-015-0001-00,00070,42,04,09015000480401,01,1,1,18,10,2015,0609,009,214,2,,,,,,5
09,015,0001,090150004806,2,09-015-0001-00,00070,42,04,09015000480601,01,1,3,32,02,2019,0501,009,423,2,,,,,,5
09,015,0001,090150004810,2,09-015-0001-00,00070,42,04,09015000481001,01,1,3,37,03,2017,0102,009,415,2,,,,,,5
09,015,0001,090150004884,2,09-015-0001-00,00073,60,04,09015000488401,01,1,1,35,06,2017,0101,009,315,3,11,2017,0102,1,01,5
09,015,0001,090150004888,2,09-015-0001-00,00073,60,04,09015000488801,01,1,3,39,12,2019,0301,009,446,2,,,,,,5
09,016,0001,090160000639,2,09-016-0001-00,00001,23,04,09016000063901,01,1,1,27,08,2018,0101,009,221,1,,,,,,5
09,016,0001,090160000784,2,09-016-0001-00,00002,24,02,09016000078401,01,1,3,23,01,2019,0101,009,423,2,,,,,,5
09,016,0001,090160000953,2,09-016-0001-00,00004,24,04,09016000095301,01,1,1,56,99,9999,9999,999,999,9,,,,,,5
09,016,0001,090160001301,2,09-016-0001-00,00011,25,02,09016000130101,01,1,3,2,99,9999,9999,999,999,9,,,,,,5
09,016,0001,090160001326,2,09-016-0001-00,00011,25,02,09016000132601,01,1,3,27,11,2019,0301,009,214,2,,,,,,5
09,016,0001,090160001366,2,09-016-0001-00,00012,24,01,09016000136601,01,1,3,30,10,2016,0102,009,221,1,,,,,,5
09,016,0001,090160001398,2,09-016-0001-00,00012,24,04,09016000139801,01,1,1,25,03,2017,0501,009,213,2,,,,,,5
09,016,0001,090160001407,2,09-016-0001-00,00012,24,04,09016000140701,01,1,3,28,11,2017,9999,009,425,2,,,,,,5
09,016,0001,090160001411,2,09-016-0001-00,00012,24,04,09016000141101,01,1,3,33,03,2018,0501,009,402,2,,,,,,5
09,016,0001,090160001424,2,09-016-0001-00,00012,24,04,09016000142401,01,1,1,25,02,2019,0102,009,520,2,,,,,,5
09,016,0001,090160001456,2,09-016-0001-00,00013,23,04,09016000145601,01,1,1,21,02,2018,0501,009,204,3,07,2018,0501,9,,5
09,016,0001,090160001456,2,09-016-0001-00,00013,23,04,09016000145602,02,1,3,999,99,9999,9999,999,999,9,,,,,,5
09,016,0001,090160001478,2,09-016-0001-00,00013,23,04,09016000147801,01,1,1,32,11,2015,0409,009,214,3,11,2017,0301,3,,5
09,016,0001,090160001495,2,09-016-0001-00,00013,23,04,09016000149501,01,1,1,999,99,9999,9999,999,999,9,,,,,,5
09,016,0001,090160001498,2,09-016-0001-00,00013,23,04,09016000149801,01,1,3,27,08,2015,0501,009,221,3,12,2015,0502,3,,5
09,016,0001,090160001568,2,09-016-0001-00,00016,24,01,09016000156801,01,1,1,24,09,2019,0501,009,446,2,,,,,,5
09,016,0001,090160001678,2,09-016-0001-00,00017,24,02,09016000167801,01,1,3,31,03,2016,0401,009,221,1,,,,,,5
09,016,0001,090160001805,2,09-016-0001-00,00020,24,04,09016000180501,01,1,1,25,08,2016,0102,009,439,3,07,2017,0102,3,,5
09,016,0001,090160001807,2,09-016-0001-00,00020,24,04,09016000180701,01,1,1,26,08,2019,0102,009,211,2,,,,,,5
09,016,0001,090160001807,2,09-016-0001-00,00020,24,04,09016000180702,02,1,3,26,01,2019,0501,009,217,2,,,,,,5
09,016,0001,090160001824,2,09-016-0001-00,00020,24,04,09016000182401,01,1,1,999,99,9999,9999,999,999,9,,,,,,5
09,016,0001,090160001845,2,09-016-0001-00,00021,26,04,09016000184501,01,1,3,27,11,2019,0101,009,415,2,,,,,,5
09,016,0001,090160001863,2,09-016-0001-00,00022,28,02,09016000186301,01,1,3,29,02,2017,0405,009,501,2,,,,,,5
09,016,0001,090160001866,2,09-016-0001-00,00022,28,01,09016000186601,01,1,1,29,12,2015,0501,009,221,3,12,2016,0501,1,03,5
09,016,0001,090160001869,2,09-016-0001-00,00023,23,01,09016000186901,01,1,1,24,04,2015,0101,009,221,1,,,,,,5
09,016,0001,090160001986,2,09-016-0001-00,00025,24,04,09016000198601,01,1,1,23,01,2017,0501,009,418,3,06,2017,0501,1,01,5
09,016,0001,090160002156,2,09-016-0001-00,00025,24,04,09016000215601,01,1,1,27,09,2017,0501,009,419,2,,,,,,5
09,016,0001,090160002201,2,09-016-0001-00,00027,29,04,09016000220101,01,1,3,23,01,2019,0601,009,213,2,,,,,,5
09,016,0001,090160002223,2,09-016-0001-00,00029,26,04,09016000222301,01,1,3,29,01,2016,0601,009,520,3,08,2016,0301,1,01,5
09,016,0001,090160002315,2,09-016-0001-00,00030,34,04,09016000231501,01,1,3,32,09,2017,0501,019,419,3,11,2018,0501,1,02,5
09,016,0001,090160002315,2,09-016-0001-00,00030,34,04,09016000231502,02,1,1,31,09,2017,0501,019,419,3,11,2018,0102,1,01,5
09,016,0001,090160002326,2,09-016-0001-00,00030,34,04,09016000232601,01,1,1,40,01,2018,0102,010,415,3,12,2018,0102,1,01,5
09,016,0001,090160002326,2,09-016-0001-00,00030,34,04,09016000232602,02,1,3,40,01,2018,0301,010,415,3,12,2018,0301,1,02,5
09,016,0001,090160002326,2,09-016-0001-00,00030,34,04,09016000232603,03,1,1,8,01,2018,0301,010,415,3,12,2018,0301,1,03,5
09,016,0001,090160002326,2,09-016-0001-00,00030,34,04,09016000232604,04,1,3,2,01,2018,0301,010,415,3,12,2018,0301,1,04,5
09,016,0001,090160002333,2,09-016-0001-00,00030,34,04,09016000233301,01,1,1,32,06,2018,0102,009,211,3,08,2018,0102,1,01,5
09,016,0001,090160002333,2,09-016-0001-00,00030,34,04,09016000233302,02,1,1,1,07,2016,0301,009,211,3,06,2018,0301,1,99,5
09,016,0001,090160002333,2,09-016-0001-00,00030,34,04,09016000233303,03,1,1,29,08,2016,0301,009,211,3,08,2018,0301,1,99,5
09,016,0001,090160002352,2,09-016-0001-00,00031,24,01,09016000235201,01,1,1,30,12,2018,0301,009,214,3,05,2019,0102,1,01,5
09,016,0001,090160002377,2,09-016-0001-00,00032,29,02,09016000237701,01,1,1,16,08,2018,0501,009,221,3,06,2019,0301,1,03,5
09,016,0001,090160002389,2,09-016-0001-00,00032,29,02,09016000238901,01,1,1,20,10,2016,0501,009,221,3,12,2016,0301,1,03,5
09,016,0001,090160002398,2,09-016-0001-00,00033,55,02,09016000239801,01,1,3,26,08,2019,0102,999,999,9,,,,,,5
09,016,0001,090160002406,2,09-016-0001-00,00033,55,02,09016000240601,01,1,3,25,01,2016,0102,009,221,3,01,2017,0301,1,01,5
09,016,0001,090160002407,2,09-016-0001-00,00033,55,02,09016000240701,01,1,3,37,01,2018,0501,004,346,3,07,2018,0502,1,01,5
09,016,0001,090160002473,2,09-016-0001-00,00034,23,02,09016000247301,01,1,3,35,09,2015,0101,009,213,3,01,2020,0801,3,,5
09,016,0001,090160002552,2,09-016-0001-00,00034,23,04,09016000255201,01,1,1,32,11,2017,0402,009,221,9,,,,,,5
09,016,0001,090160002555,2,09-016-0001-00,00034,23,04,09016000255501,01,1,1,40,12,2019,0102,009,415,2,,,,,,5
09,016,0001,090160002576,2,09-016-0001-00,00034,23,04,09016000257601,01,1,1,30,11,2019,0402,009,221,1,,,,,,5
09,016,0001,090160002588,2,09-016-0001-00,00034,23,04,09016000258801,01,1,1,26,01,9999,9999,999,999,9,,,,,,5
09,016,0001,090160002622,2,09-016-0001-00,00034,23,04,09016000262201,01,1,3,29,01,2017,0501,015,415,3,05,2017,0301,1,02,5
09,016,0001,090160002669,2,09-016-0001-00,00034,23,04,09016000266901,01,1,3,89,01,2019,0301,009,250,2,,,,,,5
09,016,0001,090160002724,2,09-016-0001-00,00034,23,04,09016000272401,01,1,3,43,01,2016,0102,009,221,3,03,2020,0102,1,02,5
09,016,0001,090160002754,2,09-016-0001-00,00034,23,04,09016000275401,01,1,3,25,07,2019,0301,009,214,2,,,,,,5
09,016,0001,090160002835,2,09-016-0001-00,00034,23,04,09016000283501,01,1,3,40,08,2015,0101,009,221,1,,,,,,5
09,016,0001,090160002918,2,09-016-0001-00,00035,30,04,09016000291801,01,1,3,27,08,2017,0101,009,221,1,,,,,,5
09,016,0001,090160002940,2,09-016-0001-00,00036,32,01,09016000294001,01,1,1,55,07,2016,0301,009,216,2,,,,,,5
09,016,0001,090160002942,2,09-016-0001-00,00036,32,01,09016000294201,01,1,3,25,09,2016,0501,009,419,2,,,,,,5
09,016,0001,090160002942,2,09-016-0001-00,00036,32,01,09016000294202,02,1,3,24,09,2015,0501,009,419,2,,,,,,5
09,016,0001,090160002945,2,09-016-0001-00,00036,32,04,09016000294501,01,1,1,56,09,2015,0101,009,213,2,,,,,,5
09,016,0001,090160002955,2,09-016-0001-00,00036,32,01,09016000295501,01,1,1,22,12,2018,0501,009,419,3,06,2019,0501,1,03,5
09,016,0001,090160002962,2,09-016-0001-00,00038,26,04,09016000296201,01,1,1,32,12,2018,0102,009,415,2,,,,,,5
09,016,0001,090160002971,2,09-016-0001-00,00038,26,04,09016000297101,01,1,3,27,06,2018,0101,028,221,3,06,2019,0101,1,03,5
09,016,0001,090160002972,2,09-016-0001-00,00038,26,04,09016000297201,03,1,3,28,09,2016,0501,009,439,3,01,2018,0101,1,03,5
09,016,0001,090160002972,2,09-016-0001-00,00038,26,04,09016000297202,01,1,1,28,09,2015,0501,009,439,3,09,2016,0101,1,01,5
09,016,0001,090160002975,2,09-016-0001-00,00038,26,04,09016000297501,01,1,3,23,12,2017,0401,009,405,2,,,,,,5
09,016,0001,090160002976,2,09-016-0001-00,00038,26,04,09016000297601,01,1,1,28,08,2018,0501,009,221,1,,,,,,5
09,016,0001,090160002976,2,09-016-0001-00,00038,26,04,09016000297602,02,1,1,27,08,2016,0501,009,221,3,09,2017,0502,3,,5
09,016,0001,090160002987,2,09-016-0001-00,00038,26,04,09016000298701,01,1,1,33,08,2017,0501,009,415,3,08,2018,0102,3,,5
09,016,0001,090160002987,2,09-016-0001-00,00038,26,04,09016000298702,02,1,3,33,08,2017,0501,009,415,3,08,2018,0102,3,,5
09,016,0001,090160002988,2,09-016-0001-00,00038,26,04,09016000298801,01,1,3,26,09,2019,0501,009,221,1,,,,,,5
09,016,0001,090160002991,2,09-016-0001-00,00038,26,04,09016000299101,01,1,3,78,01,2016,0301,009,415,2,,,,,,5
09,016,0001,090160003019,2,09-016-0001-00,00039,36,04,09016000301901,03,1,1,32,09,2016,0102,009,415,2,,,,,,5
09,016,0001,090160003019,2,09-016-0001-00,00039,36,04,09016000301902,04,1,1,26,11,2019,0102,009,235,2,,,,,,5
09,016,0001,090160003026,2,09-016-0001-00,00039,36,04,09016000302601,01,1,1,18,07,2016,0501,999,419,2,,,,,,5
09,016,0001,090160003042,2,09-016-0001-00,00039,36,04,09016000304201,01,1,1,26,01,2020,0501,009,501,2,,,,,,5
09,016,0001,090160003058,2,09-016-0001-00,00039,36,04,09016000305801,01,1,1,30,02,2020,0102,009,247,2,,,,,,5
09,016,0001,090160003077,2,09-016-0001-00,00039,36,04,09016000307701,01,1,3,39,05,2018,0102,009,446,3,03,2019,0301,1,04,5
09,016,0001,090160003155,2,09-016-0001-00,00039,36,04,09016000315501,01,1,1,27,12,2019,0501,009,439,2,,,,,,5
09,016,0001,090160003163,2,09-016-0001-00,00040,24,04,09016000316301,02,1,3,21,01,2018,0501,009,415,3,12,2019,0501,1,04,5
09,016,0001,090160003204,2,09-016-0001-00,00041,24,04,09016000320401,01,1,1,32,05,2015,0101,009,215,3,03,2017,0102,1,01,5
09,016,0001,090160003219,2,09-016-0001-00,00041,24,04,09016000321901,01,1,3,32,99,9999,9999,999,999,9,,,,,,5
09,016,0001,090160003255,2,09-016-0001-00,00041,24,04,09016000325501,01,1,3,28,06,2018,0406,009,329,2,,,,,,5
09,016,0001,090160003272,2,09-016-0001-00,00041,24,04,09016000327201,01,1,3,21,07,2018,0101,009,221,1,,,,,,5
09,016,0001,090160003363,2,09-016-0001-00,00043,25,04,09016000336301,01,1,1,20,11,2017,0501,009,221,1,,,,,,5
09,016,0001,090160003364,2,09-016-0001-00,00043,25,04,09016000336401,01,1,1,61,99,9999,9999,999,999,9,,,,,,5
09,016,0001,090160003384,2,09-016-0001-00,00043,25,04,09016000338401,01,1,3,28,08,2018,0501,009,221,3,11,2019,0501,1,03,5
09,016,0001,090160003552,2,09-016-0001-00,00047,24,04,09016000355201,01,1,3,999,99,9999,9999,999,999,9,,,,,,5
09,016,0001,090160003554,2,09-016-0001-00,00047,24,04,09016000355401,01,1,3,21,06,2019,0501,009,221,3,01,2020,0801,1,02,5
